swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
102,Z,H,0.3580,0.0061,0.0014,0.0007,0.0067,0.2501,0.7906,0.5917,0.1016,0.1381,0.0012,0.0663,0.0003,1.8842,2.3276,5585.494
103,H,Z,0.3428,0.0058,0.0012,0.0007,0.0061,0.2491,0.7540,0.7658,0.0623,0.2073,0.0011,0.1796,0.0002,2.0521,2.5920,5638.152
104,Z,H,0.2988,0.0036,0.0013,0.0003,0.0033,0.2070,0.5109,0.3166,0.0488,0.1690,0.0014,0.0730,0.0003,1.2633,1.6471,5689.920
105,H,Z,0.2888,0.0040,0.0011,0.0004,0.0037,0.2091,0.5151,0.3352,0.0507,0.1969,0.0018,0.0649,0.0003,1.3184,1.6851,5741.658
106,Z,H,0.3079,0.0041,0.0012,0.0004,0.0037,0.2080,0.5090,0.3395,0.0619,0.1667,0.0023,0.0764,0.0003,1.2964,1.6947,5793.420
107,H,Z,0.2872,0.0036,0.0011,0.0006,0.0032,0.2382,0.5120,0.3429,0.0661,0.1893,0.0012,0.0554,0.0001,1.3582,1.7126,5845.186
108,Z,H,0.3069,0.0036,0.0009,0.0004,0.0035,0.2284,0.5565,0.3735,0.0533,0.2141,0.0022,0.0935,0.0003,1.4400,1.8530,5897.134
109,H,Z,0.2715,0.0041,0.0015,0.0003,0.0045,0.2102,0.5296,0.3062,0.0485,0.1506,0.0013,0.0644,0.0001,1.2530,1.6023,5948.825
110,Z,H,0.3178,0.0039,0.0011,0.0003,0.0037,0.2064,0.5124,0.3369,0.0541,0.1423,0.0012,0.0525,0.0002,1.2630,1.6456,6000.527
111,H,Z,0.2865,0.0037,0.0011,0.0003,0.0034,0.2448,0.5772,0.3449,0.0503,0.1586,0.0060,0.0597,0.0002,1.3860,1.7488,6052.331
112,Z,H,0.3942,0.0043,0.0012,0.0005,0.0048,0.3541,0.5274,0.3939,0.0537,0.1660,0.0143,0.0566,0.0003,1.5079,1.9860,6104.368
113,H,Z,0.3059,0.0039,0.0011,0.0003,0.0033,0.2178,0.5077,0.3413,0.0522,0.1702,0.0020,0.0697,0.0002,1.3007,1.6889,6156.124
114,Z,H,0.3078,0.0044,0.0011,0.0003,0.0036,0.2146,0.5297,0.3354,0.0546,0.1864,0.0018,0.0702,0.0004,1.3330,1.7245,6207.918
115,H,Z,0.3047,0.0046,0.0012,0.0002,0.0039,0.2747,0.6195,0.3719,0.0545,0.1876,0.0020,0.0752,0.0002,1.5210,1.9153,6259.906
116,Z,H,0.2889,0.0039,0.0012,0.0002,0.0035,0.2097,0.5095,0.3335,0.0476,0.1802,0.0014,0.0632,0.0003,1.2915,1.6559,6311.615
117,H,Z,0.2969,0.0041,0.0011,0.0004,0.0040,0.2069,0.5059,0.3372,0.0507,0.1342,0.0009,0.0513,0.0001,1.2450,1.6060,6363.296
