swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
88,Z,H,0.2795,0.0043,0.0010,0.0002,0.0029,0.2141,0.1174,0.1023,0.0684,0.1552,0.0012,0.0529,0.0002,0.6666,1.0107,4750.374
89,H,Z,0.2515,0.0036,0.0009,0.0003,0.0021,0.1620,0.0519,0.1645,0.0656,0.0991,0.0046,0.0598,0.0003,0.5516,0.8766,4801.299
90,Z,H,0.2465,0.0054,0.0011,0.0007,0.0045,0.1882,0.2288,0.1334,0.0999,0.1220,0.0011,0.0712,0.0003,0.7816,1.1145,4852.481
91,H,Z,0.2159,0.0041,0.0013,0.0004,0.0024,0.1362,0.0550,0.1506,0.0582,0.0776,0.0017,0.0740,0.0002,0.4857,0.7880,4903.311
92,Z,H,0.2387,0.0059,0.0011,0.0006,0.0040,0.1773,0.2854,0.1323,0.0984,0.1453,0.0013,0.0567,0.0002,0.8479,1.1588,4954.515
93,H,Z,0.2103,0.0038,0.0013,0.0003,0.0021,0.1373,0.0441,0.1316,0.0647,0.0539,0.0011,0.0577,0.0003,0.4378,0.7172,5005.271
94,Z,H,0.2205,0.0041,0.0010,0.0003,0.0033,0.1688,0.2031,0.1068,0.0607,0.1287,0.0083,0.0597,0.0003,0.6760,0.9756,5056.288
95,H,Z,0.1876,0.0035,0.0010,0.0003,0.0020,0.1345,0.0493,0.1369,0.0536,0.0888,0.0008,0.0588,0.0001,0.4691,0.7251,5107.062
96,Z,H,0.2378,0.0038,0.0011,0.0004,0.0034,0.1527,0.2249,0.0996,0.0578,0.1257,0.0304,0.0583,0.0001,0.6679,1.0051,5158.120
97,H,Z,0.1913,0.0035,0.0010,0.0002,0.0021,0.1335,0.0535,0.1445,0.0537,0.0670,0.0011,0.0612,0.0003,0.4608,0.7236,5208.880
98,Z,H,0.2814,0.0041,0.0012,0.0006,0.0038,0.2083,0.2508,0.1160,0.0786,0.1261,0.0012,0.0639,0.0003,0.7906,1.1493,5260.073
99,H,Z,0.1852,0.0034,0.0010,0.0002,0.0019,0.1305,0.0483,0.1336,0.0630,0.0860,0.0014,0.0557,0.0002,0.4694,0.7206,5310.843
100,Z,H,0.2337,0.0038,0.0010,0.0003,0.0028,0.1440,0.1775,0.0963,0.0595,0.1436,0.0108,0.0578,0.0001,0.6295,0.9419,5361.834
101,H,Z,0.2157,0.0039,0.0010,0.0002,0.0025,0.1306,0.0535,0.1376,0.0526,0.0724,0.0068,0.0730,0.0002,0.4573,0.7627,5412.643
102,Z,H,0.2821,0.0043,0.0013,0.0005,0.0037,0.1745,0.1934,0.0916,0.0581,0.0853,0.0031,0.0710,0.0001,0.6096,0.9782,5463.671
103,H,Z,0.2032,0.0033,0.0011,0.0003,0.0020,0.1308,0.0560,0.1587,0.0607,0.0780,0.0030,0.0688,0.0003,0.4927,0.7765,5514.486
104,Z,H,0.2730,0.0037,0.0012,0.0003,0.0033,0.1657,0.1582,0.0807,0.0544,0.0855,0.0093,0.0516,0.0002,0.5517,0.8960,5565.429
105,H,Z,0.1822,0.0030,0.0007,0.0003,0.0016,0.1219,0.0435,0.1186,0.0468,0.0478,0.0010,0.0449,0.0002,0.3853,0.6211,5616.081
106,Z,H,0.2007,0.0036,0.0009,0.0004,0.0027,0.1548,0.1830,0.1064,0.0594,0.1519,0.0279,0.0635,0.0004,0.6632,0.9650,5667.090
107,H,Z,0.1903,0.0038,0.0011,0.0003,0.0018,0.1264,0.0490,0.1396,0.0527,0.0625,0.0007,0.0589,0.0001,0.4365,0.6955,5717.831
108,Z,H,0.2358,0.0054,0.0011,0.0003,0.0043,0.1695,0.2571,0.1406,0.1048,0.1568,0.0232,0.0705,0.0003,0.8403,1.1831,5769.060
109,H,Z,0.1918,0.0024,0.0011,0.0002,0.0022,0.1310,0.0494,0.1354,0.0667,0.0849,0.0013,0.0604,0.0003,0.4755,0.7374,5819.838
110,Z,H,0.2147,0.0037,0.0012,0.0003,0.0031,0.1572,0.1712,0.0887,0.0569,0.1130,0.0257,0.0548,0.0001,0.5943,0.8997,5870.782
111,H,Z,0.1912,0.0038,0.0009,0.0003,0.0020,0.1293,0.0501,0.1340,0.0535,0.0834,0.0085,0.0578,0.0002,0.4587,0.7252,5921.542
112,Z,H,0.2645,0.0061,0.0012,0.0006,0.0030,0.2037,0.1268,0.1229,0.0782,0.1317,0.0089,0.0705,0.0003,0.6724,1.0295,5972.630
113,H,Z,0.1857,0.0036,0.0009,0.0002,0.0018,0.1263,0.0497,0.1303,0.0514,0.0685,0.0191,0.0633,0.0002,0.4345,0.7112,6023.415
114,Z,H,0.2410,0.0037,0.0012,0.0005,0.0023,0.1475,0.1124,0.0993,0.0627,0.1347,0.0014,0.0658,0.0003,0.5650,0.8830,6074.340
115,H,Z,0.1830,0.0038,0.0009,0.0002,0.0020,0.1365,0.0502,0.1321,0.0527,0.0802,0.0019,0.0826,0.0002,0.4576,0.7341,6125.114
116,Z,H,0.2228,0.0039,0.0013,0.0004,0.0037,0.1554,0.2102,0.0969,0.0571,0.1486,0.0011,0.0619,0.0002,0.6764,0.9737,6176.141
117,H,Z,0.1923,0.0038,0.0010,0.0003,0.0019,0.1259,0.0498,0.1666,0.0545,0.0881,0.0017,0.0644,0.0003,0.4957,0.7636,6226.947
118,Z,H,0.2357,0.0041,0.0012,0.0006,0.0027,0.1621,0.1239,0.1195,0.0666,0.1639,0.0013,0.0685,0.0003,0.6457,0.9624,6277.955
119,H,Z,0.2020,0.0043,0.0013,0.0003,0.0025,0.1297,0.0537,0.1440,0.0579,0.0871,0.0267,0.0652,0.0003,0.4810,0.7857,6328.788
120,Z,H,0.2231,0.0035,0.0012,0.0003,0.0031,0.1653,0.1698,0.0987,0.0680,0.1313,0.0010,0.0456,0.0002,0.6427,0.9227,6379.757
121,H,Z,0.2103,0.0045,0.0011,0.0006,0.0025,0.1404,0.0519,0.1393,0.0519,0.0616,0.0243,0.0588,0.0001,0.4511,0.7554,6430.548
122,Z,H,0.2309,0.0043,0.0011,0.0002,0.0032,0.1565,0.1739,0.0974,0.0553,0.1308,0.0019,0.0725,0.0003,0.6233,0.9393,6481.545
123,H,Z,0.1943,0.0033,0.0010,0.0003,0.0020,0.1237,0.0439,0.1278,0.0477,0.0494,0.0053,0.0560,0.0003,0.3997,0.6642,6532.256
124,Z,H,0.2107,0.0036,0.0011,0.0003,0.0031,0.1652,0.2126,0.0975,0.0602,0.1314,0.0006,0.0580,0.0002,0.6742,0.9535,6583.253
125,H,Z,0.2123,0.0045,0.0009,0.0003,0.0031,0.1625,0.0573,0.1913,0.0877,0.0724,0.0013,0.0507,0.0002,0.5800,0.8553,6634.189
126,Z,H,0.2235,0.0044,0.0011,0.0003,0.0031,0.1550,0.2060,0.0982,0.0609,0.1422,0.0011,0.0504,0.0003,0.6706,0.9570,6685.203
127,H,Z,0.1835,0.0033,0.0008,0.0003,0.0022,0.1388,0.0697,0.1565,0.0531,0.0650,0.0251,0.0612,0.0002,0.4908,0.7691,6736.016
128,Z,H,0.2194,0.0042,0.0011,0.0003,0.0030,0.1454,0.1916,0.0952,0.0585,0.1216,0.0019,0.0660,0.0002,0.6214,0.9193,6787.013
129,H,Z,0.1842,0.0039,0.0009,0.0002,0.0025,0.1268,0.0524,0.1389,0.0532,0.0980,0.0119,0.0835,0.0002,0.4767,0.7662,6837.830
130,Z,H,0.2208,0.0041,0.0010,0.0005,0.0034,0.1543,0.1904,0.0981,0.0626,0.1240,0.0013,0.0578,0.0003,0.6391,0.9302,6888.808
131,H,Z,0.2512,0.0048,0.0011,0.0006,0.0030,0.1788,0.0603,0.1757,0.0691,0.0778,0.0261,0.1583,0.0002,0.5694,1.0174,6939.872
132,Z,H,0.2363,0.0041,0.0009,0.0003,0.0030,0.1483,0.3341,0.0815,0.0520,0.1010,0.0240,0.0552,0.0003,0.7241,1.0502,6990.977
133,H,Z,0.2324,0.0042,0.0011,0.0006,0.0030,0.1325,0.0497,0.1373,0.0684,0.0708,0.0227,0.0604,0.0003,0.4655,0.7921,7041.825
134,Z,H,0.2209,0.0037,0.0010,0.0004,0.0032,0.1448,0.1772,0.0956,0.0585,0.1700,0.0011,0.0572,0.0003,0.6552,0.9446,7092.854
135,H,Z,0.1981,0.0042,0.0010,0.0003,0.0022,0.1284,0.0521,0.1467,0.0530,0.0765,0.0380,0.1097,0.0003,0.4638,0.8196,7143.720
136,Z,H,0.2197,0.0041,0.0010,0.0006,0.0031,0.1665,0.1743,0.0981,0.0627,0.1227,0.0012,0.0639,0.0002,0.6323,0.9280,7194.694
137,H,Z,0.2114,0.0042,0.0010,0.0004,0.0023,0.1332,0.0527,0.1404,0.0553,0.0729,0.0013,0.0654,0.0003,0.4635,0.7520,7245.489
138,Z,H,0.2256,0.0040,0.0011,0.0003,0.0035,0.1699,0.1620,0.0978,0.0599,0.1280,0.0013,0.0591,0.0002,0.6258,0.9229,7296.454
