swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
69,H,Z,0.2274,0.0051,0.0011,0.0004,0.0027,0.1596,0.0575,0.2103,0.0908,0.0687,0.0076,0.0566,0.0002,0.5952,0.8989,3816.562
70,Z,H,0.4204,0.0044,0.0011,0.0005,0.0040,0.2478,0.8511,0.3532,0.0600,0.1592,0.0022,0.0823,0.0004,1.6895,2.2072,3868.856
71,H,Z,0.2502,0.0059,0.0012,0.0005,0.0038,0.1609,0.0679,0.2467,0.0625,0.1050,0.0012,0.0651,0.0003,0.6541,0.9848,3919.890
72,Z,H,0.2975,0.0038,0.0017,0.0004,0.0040,0.2090,0.6339,0.3593,0.0614,0.1370,0.0012,0.0427,0.0002,1.4098,1.7723,3971.707
73,H,Z,0.2556,0.0041,0.0011,0.0005,0.0025,0.1332,0.0527,0.1444,0.0523,0.2125,0.0080,0.0591,0.0004,0.6046,0.9385,4022.695
74,Z,H,0.3872,0.0042,0.0011,0.0005,0.0049,0.2803,0.6570,0.4348,0.0746,0.1331,0.0205,0.0493,0.0003,1.5918,2.0622,4074.818
75,H,Z,0.2426,0.0051,0.0011,0.0004,0.0033,0.1687,0.0583,0.2191,0.0933,0.0883,0.0192,0.0738,0.0003,0.6359,0.9842,4125.851
76,Z,H,0.3101,0.0042,0.0011,0.0007,0.0038,0.2060,0.5152,0.3546,0.0547,0.1518,0.0013,0.0708,0.0004,1.2943,1.6892,4177.594
77,H,Z,0.2361,0.0057,0.0012,0.0006,0.0037,0.1523,0.0605,0.2258,0.0920,0.0808,0.0222,0.0761,0.0003,0.6185,0.9665,4228.687
78,Z,H,0.3034,0.0056,0.0018,0.0009,0.0044,0.2113,0.6058,0.3508,0.0637,0.1494,0.0019,0.0736,0.0001,1.3914,1.7859,4280.518
79,H,Z,0.2060,0.0036,0.0010,0.0004,0.0024,0.1529,0.0721,0.1768,0.0578,0.0704,0.0023,0.0803,0.0003,0.5386,0.8365,4331.424
80,Z,H,0.2873,0.0037,0.0010,0.0005,0.0032,0.2154,0.5240,0.3416,0.0545,0.1619,0.0014,0.0703,0.0002,1.3079,1.6773,4383.152
81,H,Z,0.2766,0.0045,0.0009,0.0003,0.0021,0.1695,0.0512,0.1479,0.0557,0.1107,0.0013,0.0651,0.0003,0.5432,0.8966,4434.100
