first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
wlan_simple.toml,zigbee.toml,5.47,5.47,5.4700,5.4700,5.4700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1424,0.1535,0.0394,0.1942,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.46,5.46,5.4600,5.4600,5.4600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1437,0.1528,0.0395,0.1885,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.45,5.45,5.4500,5.4500,5.4500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1417,0.1542,0.0393,0.1940,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.44,5.44,5.4400,5.4400,5.4400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1422,0.1530,0.0389,0.3742,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.43,5.43,5.4300,5.4300,5.4300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1409,0.1534,0.0396,0.1972,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.42,5.42,5.4200,5.4200,5.4200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1426,0.1555,0.0399,0.2491,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.41,5.41,5.4100,5.4100,5.4100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1378,0.1537,0.0403,0.2067,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.4,5.4,5.4000,5.4000,5.4000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1439,0.1540,0.0399,0.3699,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.39,5.39,5.3900,5.3900,5.3900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1407,0.1532,0.0395,0.5865,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.38,5.38,5.3800,5.3800,5.3800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1403,0.1550,0.0413,0.3602,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.37,5.37,5.3700,5.3700,5.3700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1407,0.1547,0.0401,0.5688,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.36,5.36,5.3600,5.3600,5.3600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1412,0.1533,0.0393,0.1851,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
