first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
zigbee.toml,zigbee.toml,5.27,5.27,5.2700,5.2700,5.2700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0420,0.0424,0.0414,0.0646,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.26,5.26,5.2600,5.2600,5.2600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0409,0.0406,0.0416,0.1184,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.25,5.25,5.2500,5.2500,5.2500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0425,0.0427,0.0422,0.0764,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.24,5.24,5.2400,5.2400,5.2400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0407,0.0408,0.0406,0.0662,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.23,5.23,5.2300,5.2300,5.2300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0394,0.0396,0.0394,0.0697,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.22,5.22,5.2200,5.2200,5.2200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0422,0.0420,0.0427,0.0670,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.21,5.21,5.2100,5.2100,5.2100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0424,0.0427,0.0421,0.0936,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.2,5.2,5.2000,5.2000,5.2000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0428,0.0424,0.0436,0.1643,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.19,5.19,5.1900,5.1900,5.1900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0416,0.0419,0.0413,0.0807,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.18,5.18,5.1800,5.1800,5.1800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0403,0.0399,0.0407,0.0712,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.17,5.17,5.1700,5.1700,5.1700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0414,0.0414,0.0415,0.0777,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.16,5.16,5.1600,5.1600,5.1600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0397,0.0394,0.0404,0.0672,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.15,5.15,5.1500,5.1500,5.1500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0413,0.0412,0.0413,0.0609,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.14,5.14,5.1400,5.1400,5.1400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0394,0.0396,0.0394,0.0628,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.13,5.13,5.1300,5.1300,5.1300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0404,0.0405,0.0402,0.0868,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.12,5.12,5.1200,5.1200,5.1200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0403,0.0403,0.0408,0.0753,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.11,5.11,5.1100,5.1100,5.1100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0393,0.0394,0.0392,0.0622,0.0014,0,0,0,0,0,zigbee:400,0,0
