idx,t_rel_s,delta_ms,len,version,payload_prefix
127,6.387647047,10.026145,30,v4,88000000ffffffffffffa8dd9f4dc5b5
128,6.397758760,10.111713,30,v4,88000000ffffffffffffa8dd9f4dc5b5
129,6.409082549,11.323789,30,v4,88000000ffffffffffffa8dd9f4dc5b5
130,6.418900586,9.818037,30,v4,88000000ffffffffffffa8dd9f4dc5b5
131,6.430191850,11.291264,30,v4,88000000ffffffffffffa8dd9f4dc5b5
132,6.440382578,10.190728,30,v4,88000000ffffffffffffa8dd9f4dc5b5
133,6.450501052,10.118474,30,v4,88000000ffffffffffffa8dd9f4dc5b5
134,6.461640376,11.139324,30,v4,88000000ffffffffffffa8dd9f4dc5b5
135,6.471866137,10.225761,30,v4,88000000ffffffffffffa8dd9f4dc5b5
136,6.483111657,11.245520,30,v4,88000000ffffffffffffa8dd9f4dc5b5
137,6.493242506,10.130849,30,v4,88000000ffffffffffffa8dd9f4dc5b5
138,6.504325367,11.082861,30,v4,88000000ffffffffffffa8dd9f4dc5b5
139,6.515507840,11.182473,30,v4,88000000ffffffffffffa8dd9f4dc5b5
140,6.525727444,10.219604,30,v4,88000000ffffffffffffa8dd9f4dc5b5
141,6.537165836,11.438392,30,v4,88000000ffffffffffffa8dd9f4dc5b5
142,6.546974236,9.808400,30,v4,88000000ffffffffffffa8dd9f4dc5b5
143,6.558082292,11.108056,30,v4,88000000ffffffffffffa8dd9f4dc5b5
144,6.568319163,10.236871,30,v4,88000000ffffffffffffa8dd9f4dc5b5
145,6.578431075,10.111912,30,v4,88000000ffffffffffffa8dd9f4dc5b5
146,6.589654562,11.223487,30,v4,88000000ffffffffffffa8dd9f4dc5b5
147,6.599879414,10.224852,30,v4,88000000ffffffffffffa8dd9f4dc5b5
148,6.611077949,11.198535,30,v4,88000000ffffffffffffa8dd9f4dc5b5
149,6.621753088,10.675139,30,v4,88000000ffffffffffffa8dd9f4dc5b5
150,6.631325053,9.571965,30,v4,88000000ffffffffffffa8dd9f4dc5b5
151,6.643709939,12.384886,30,v4,88000000ffffffffffffa8dd9f4dc5b5
152,6.655687279,11.977340,30,v4,88000000ffffffffffffa8dd9f4dc5b5
153,6.665078341,9.391062,30,v4,88000000ffffffffffffa8dd9f4dc5b5
154,6.675040766,9.962425,30,v4,88000000ffffffffffffa8dd9f4dc5b5
155,6.685310009,10.269243,30,v4,88000000ffffffffffffa8dd9f4dc5b5
156,6.696749939,11.439930,30,v4,88000000ffffffffffffa8dd9f4dc5b5
157,6.706505229,9.755290,30,v4,88000000ffffffffffffa8dd9f4dc5b5
158,6.717745734,11.240505,30,v4,88000000ffffffffffffa8dd9f4dc5b5
159,6.727791470,10.045736,30,v4,88000000ffffffffffffa8dd9f4dc5b5
160,6.738120385,10.328915,30,v4,88000000ffffffffffffa8dd9f4dc5b5
161,6.749703647,11.583262,30,v4,88000000ffffffffffffa8dd9f4dc5b5
162,6.759443559,9.739912,30,v4,88000000ffffffffffffa8dd9f4dc5b5
163,6.771508248,12.064689,30,v4,88000000ffffffffffffa8dd9f4dc5b5
164,6.781699840,10.191592,30,v4,88000000ffffffffffffa8dd9f4dc5b5
165,6.791816230,10.116390,30,v4,88000000ffffffffffffa8dd9f4dc5b5
166,6.803293294,11.477064,30,v4,88000000ffffffffffffa8dd9f4dc5b5
167,6.814009702,10.716408,30,v4,88000000ffffffffffffa8dd9f4dc5b5
168,6.824432793,10.423091,30,v4,88000000ffffffffffffa8dd9f4dc5b5
169,6.834493522,10.060729,30,v4,88000000ffffffffffffa8dd9f4dc5b5
170,6.845797272,11.303750,30,v4,88000000ffffffffffffa8dd9f4dc5b5
171,6.855856686,10.059414,30,v4,88000000ffffffffffffa8dd9f4dc5b5
172,6.866041225,10.184539,30,v4,88000000ffffffffffffa8dd9f4dc5b5
173,6.877296412,11.255187,30,v4,88000000ffffffffffffa8dd9f4dc5b5
174,6.887397451,10.101039,30,v4,88000000ffffffffffffa8dd9f4dc5b5
175,6.900980017,13.582566,30,v4,88000000ffffffffffffa8dd9f4dc5b5
176,6.909665098,8.685081,30,v4,88000000ffffffffffffa8dd9f4dc5b5
177,6.919820976,10.155878,30,v4,88000000ffffffffffffa8dd9f4dc5b5
178,6.931017586,11.196610,30,v4,88000000ffffffffffffa8dd9f4dc5b5
179,6.941444278,10.426692,30,v4,88000000ffffffffffffa8dd9f4dc5b5
180,6.952450936,11.006658,30,v4,88000000ffffffffffffa8dd9f4dc5b5
181,6.962403211,9.952275,30,v4,88000000ffffffffffffa8dd9f4dc5b5
182,6.972806423,10.403212,30,v4,88000000ffffffffffffa8dd9f4dc5b5
183,6.983771191,10.964768,30,v4,88000000ffffffffffffa8dd9f4dc5b5
