idx,t_rel_s,delta_ms,len,version,payload_prefix
216,5.864780020,10.255885,30,v6,88000000ffffffffffffa8dd9f4dc5b5
217,5.875777876,10.997856,30,v6,88000000ffffffffffffa8dd9f4dc5b5
218,5.886209950,10.432074,30,v6,88000000ffffffffffffa8dd9f4dc5b5
219,5.897347320,11.137370,30,v6,88000000ffffffffffffa8dd9f4dc5b5
220,5.908391662,11.044342,30,v6,88000000ffffffffffffa8dd9f4dc5b5
221,5.918541210,10.149548,30,v6,88000000ffffffffffffa8dd9f4dc5b5
222,5.929696990,11.155780,30,v6,88000000ffffffffffffa8dd9f4dc5b5
223,5.940853987,11.156997,30,v6,88000000ffffffffffffa8dd9f4dc5b5
224,5.950942918,10.088931,30,v6,88000000ffffffffffffa8dd9f4dc5b5
225,5.962612214,11.669296,30,v6,88000000ffffffffffffa8dd9f4dc5b5
226,5.973690615,11.078401,30,v6,88000000ffffffffffffa8dd9f4dc5b5
227,5.984676697,10.986082,30,v6,88000000ffffffffffffa8dd9f4dc5b5
228,5.994914218,10.237521,30,v6,88000000ffffffffffffa8dd9f4dc5b5
229,6.006044047,11.129829,30,v6,88000000ffffffffffffa8dd9f4dc5b5
230,6.016257107,10.213060,30,v6,88000000ffffffffffffa8dd9f4dc5b5
231,6.027328435,11.071328,30,v6,88000000ffffffffffffa8dd9f4dc5b5
232,6.037382340,10.053905,30,v6,88000000ffffffffffffa8dd9f4dc5b5
233,6.048558264,11.175924,30,v6,88000000ffffffffffffa8dd9f4dc5b5
234,6.058896617,10.338353,30,v6,88000000ffffffffffffa8dd9f4dc5b5
235,6.070130667,11.234050,30,v6,88000000ffffffffffffa8dd9f4dc5b5
236,6.080058865,9.928198,30,v6,88000000ffffffffffffa8dd9f4dc5b5
237,6.091322637,11.263772,30,v6,88000000ffffffffffffa8dd9f4dc5b5
238,6.101382703,10.060066,30,v6,88000000ffffffffffffa8dd9f4dc5b5
239,6.113640644,12.257941,30,v6,88000000ffffffffffffa8dd9f4dc5b5
240,6.123883735,10.243091,30,v6,88000000ffffffffffffa8dd9f4dc5b5
241,6.134943700,11.059965,30,v6,88000000ffffffffffffa8dd9f4dc5b5
242,6.145042008,10.098308,30,v6,88000000ffffffffffffa8dd9f4dc5b5
243,6.156449175,11.407167,30,v6,88000000ffffffffffffa8dd9f4dc5b5
244,6.166477949,10.028774,30,v6,88000000ffffffffffffa8dd9f4dc5b5
245,6.177628088,11.150139,30,v6,88000000ffffffffffffa8dd9f4dc5b5
246,6.187768331,10.140243,30,v6,88000000ffffffffffffa8dd9f4dc5b5
247,6.199289496,11.521165,30,v6,88000000ffffffffffffa8dd9f4dc5b5
248,6.209287210,9.997714,30,v6,88000000ffffffffffffa8dd9f4dc5b5
249,6.220370142,11.082932,30,v6,88000000ffffffffffffa8dd9f4dc5b5
250,6.230419170,10.049028,30,v6,88000000ffffffffffffa8dd9f4dc5b5
251,6.241483192,11.064022,30,v6,88000000ffffffffffffa8dd9f4dc5b5
252,6.252873549,11.390357,30,v6,88000000ffffffffffffa8dd9f4dc5b5
253,6.264116751,11.243202,30,v6,88000000ffffffffffffa8dd9f4dc5b5
254,6.275070818,10.954067,30,v6,88000000ffffffffffffa8dd9f4dc5b5
255,6.285305936,10.235118,30,v6,88000000ffffffffffffa8dd9f4dc5b5
256,6.296418159,11.112223,30,v6,88000000ffffffffffffa8dd9f4dc5b5
257,6.306930439,10.512280,30,v6,88000000ffffffffffffa8dd9f4dc5b5
