from_label,to_label,from_mhz,to_mhz,ms
Z24,Z12,2470.000,2410.000,5.910
Z24,Z13,2470.000,2415.000,5.982
Z24,Z14,2470.000,2420.000,5.794
Z24,Z15,2470.000,2425.000,5.735
Z24,Z16,2470.000,2430.000,5.852
Z24,Z17,2470.000,2435.000,5.921
Z24,Z18,2470.000,2440.000,6.078
Z24,Z19,2470.000,2445.000,6.403
Z24,Z20,2470.000,2450.000,5.815
Z24,Z21,2470.000,2455.000,5.848
Z24,Z22,2470.000,2460.000,5.851
Z24,Z23,2470.000,2465.000,5.850
Z24,Z24,2470.000,2470.000,1.476
Z24,Z25,2470.000,2475.000,5.963
Z24,Z26,2470.000,2480.000,5.871
Z24,H1,2470.000,902.500,26.634
Z24,H2,2470.000,903.500,27.034
Z24,H3,2470.000,904.500,26.983
Z24,H4,2470.000,905.500,27.035
Z24,H5,2470.000,906.500,27.065
Z24,H6,2470.000,907.500,26.982
Z24,H7,2470.000,908.500,27.022
Z24,H8,2470.000,909.500,27.108
Z24,H9,2470.000,910.500,26.827
Z24,H10,2470.000,911.500,26.845
Z24,H11,2470.000,912.500,26.800
Z24,H12,2470.000,913.500,26.703
Z24,H13,2470.000,914.500,26.739
Z24,H14,2470.000,915.500,27.236
Z24,H15,2470.000,916.500,26.785
Z24,H16,2470.000,917.500,26.787
Z24,H17,2470.000,918.500,26.808
Z24,H18,2470.000,919.500,26.798
Z24,H19,2470.000,920.500,27.025
Z24,H20,2470.000,921.500,27.153
Z24,H21,2470.000,922.500,26.782
Z24,H22,2470.000,923.500,26.902
Z24,H23,2470.000,924.500,26.675
Z24,H24,2470.000,925.500,26.709
Z24,H25,2470.000,926.500,26.893
Z24,H26,2470.000,927.500,27.135
Z25,Z11,2475.000,2405.000,6.131
Z25,Z12,2475.000,2410.000,6.127
Z25,Z13,2475.000,2415.000,5.962
Z25,Z14,2475.000,2420.000,5.824
Z25,Z15,2475.000,2425.000,5.724
Z25,Z16,2475.000,2430.000,6.133
Z25,Z17,2475.000,2435.000,5.888
Z25,Z18,2475.000,2440.000,6.086
Z25,Z19,2475.000,2445.000,6.474
Z25,Z20,2475.000,2450.000,5.770
Z25,Z21,2475.000,2455.000,6.029
Z25,Z22,2475.000,2460.000,5.873
Z25,Z23,2475.000,2465.000,6.019
Z25,Z24,2475.000,2470.000,6.359
Z25,Z25,2475.000,2475.000,5.858
Z25,Z26,2475.000,2480.000,5.818
Z25,H1,2475.000,902.500,27.101
Z25,H2,2475.000,903.500,27.189
Z25,H3,2475.000,904.500,27.200
Z25,H4,2475.000,905.500,27.092
Z25,H5,2475.000,906.500,26.947
Z25,H6,2475.000,907.500,27.044
Z25,H7,2475.000,908.500,26.854
Z25,H8,2475.000,909.500,27.070
Z25,H9,2475.000,910.500,26.956
Z25,H10,2475.000,911.500,26.993
Z25,H11,2475.000,912.500,26.945
Z25,H12,2475.000,913.500,26.862
Z25,H13,2475.000,914.500,26.839
Z25,H14,2475.000,915.500,26.783
Z25,H15,2475.000,916.500,26.765
Z25,H16,2475.000,917.500,26.783
Z25,H17,2475.000,918.500,26.818
Z25,H18,2475.000,919.500,26.822
Z25,H19,2475.000,920.500,26.811
Z25,H20,2475.000,921.500,26.795
Z25,H21,2475.000,922.500,26.717
Z25,H22,2475.000,923.500,26.865
Z25,H23,2475.000,924.500,26.805
Z25,H24,2475.000,925.500,27.171
Z25,H25,2475.000,926.500,26.995
Z25,H26,2475.000,927.500,27.007
Z26,Z11,2480.000,2405.000,5.816
Z26,Z12,2480.000,2410.000,5.850
Z26,Z13,2480.000,2415.000,5.917
Z26,Z14,2480.000,2420.000,5.824
Z26,Z15,2480.000,2425.000,5.761
Z26,Z16,2480.000,2430.000,5.851
Z26,Z17,2480.000,2435.000,6.080
Z26,Z18,2480.000,2440.000,5.838
Z26,Z19,2480.000,2445.000,5.875
Z26,Z20,2480.000,2450.000,5.789
Z26,Z21,2480.000,2455.000,5.880
Z26,Z22,2480.000,2460.000,5.841
Z26,Z23,2480.000,2465.000,5.828
Z26,Z24,2480.000,2470.000,5.912
Z26,Z25,2480.000,2475.000,5.866
Z26,Z26,2480.000,2480.000,1.462
Z26,H1,2480.000,902.500,26.586
Z26,H2,2480.000,903.500,26.681
Z26,H3,2480.000,904.500,26.698
Z26,H4,2480.000,905.500,26.729
Z26,H5,2480.000,906.500,26.742
Z26,H6,2480.000,907.500,26.934
Z26,H7,2480.000,908.500,26.929
Z26,H8,2480.000,909.500,27.234
Z26,H9,2480.000,910.500,27.093
Z26,H10,2480.000,911.500,27.099
Z26,H11,2480.000,912.500,26.675
Z26,H12,2480.000,913.500,26.986
Z26,H13,2480.000,914.500,26.816
Z26,H14,2480.000,915.500,26.829
Z26,H15,2480.000,916.500,27.084
Z26,H16,2480.000,917.500,27.096
Z26,H17,2480.000,918.500,26.836
Z26,H18,2480.000,919.500,27.105
Z26,H19,2480.000,920.500,26.936
Z26,H20,2480.000,921.500,27.189
Z26,H21,2480.000,922.500,26.714
