from_label,to_label,from_mhz,to_mhz,ms
H18,H9,919.500,910.500,1.211
H18,H10,919.500,911.500,1.254
H18,H11,919.500,912.500,1.224
H18,H12,919.500,913.500,1.197
H18,H13,919.500,914.500,1.290
H18,H14,919.500,915.500,1.264
H18,H15,919.500,916.500,1.195
H18,H16,919.500,917.500,1.252
H18,H17,919.500,918.500,1.287
H18,H18,919.500,919.500,0.496
H18,H19,919.500,920.500,1.203
H18,H20,919.500,921.500,1.206
H18,H21,919.500,922.500,1.233
H18,H22,919.500,923.500,1.178
H18,H23,919.500,924.500,1.383
H18,H24,919.500,925.500,1.199
H18,H25,919.500,926.500,1.214
H18,H26,919.500,927.500,1.182
H19,Z11,920.500,2405.000,1.343
H19,Z12,920.500,2410.000,1.380
H19,Z13,920.500,2415.000,1.253
H19,Z14,920.500,2420.000,1.224
H19,Z15,920.500,2425.000,1.220
H19,Z16,920.500,2430.000,1.226
H19,Z17,920.500,2435.000,1.289
H19,Z18,920.500,2440.000,1.280
H19,Z19,920.500,2445.000,1.180
H19,Z20,920.500,2450.000,1.268
H19,Z21,920.500,2455.000,1.251
H19,Z22,920.500,2460.000,1.250
H19,Z23,920.500,2465.000,1.339
H19,Z24,920.500,2470.000,1.349
H19,Z25,920.500,2475.000,1.284
H19,Z26,920.500,2480.000,1.290
H19,H1,920.500,902.500,1.271
H19,H2,920.500,903.500,1.294
H19,H3,920.500,904.500,1.260
H19,H4,920.500,905.500,1.482
H19,H5,920.500,906.500,1.346
H19,H6,920.500,907.500,1.267
H19,H7,920.500,908.500,1.168
H19,H8,920.500,909.500,1.292
H19,H9,920.500,910.500,1.182
H19,H10,920.500,911.500,1.187
H19,H11,920.500,912.500,1.176
H19,H12,920.500,913.500,1.241
H19,H13,920.500,914.500,1.234
H19,H14,920.500,915.500,1.331
H19,H15,920.500,916.500,1.245
H19,H16,920.500,917.500,1.427
H19,H17,920.500,918.500,1.424
H19,H18,920.500,919.500,1.250
H19,H19,920.500,920.500,0.427
H19,H20,920.500,921.500,1.267
H19,H21,920.500,922.500,1.225
H19,H22,920.500,923.500,1.219
H19,H23,920.500,924.500,1.236
H19,H24,920.500,925.500,1.363
H19,H25,920.500,926.500,1.292
H19,H26,920.500,927.500,1.323
H20,Z11,921.500,2405.000,1.237
H20,Z12,921.500,2410.000,1.268
H20,Z13,921.500,2415.000,1.346
H20,Z14,921.500,2420.000,1.240
H20,Z15,921.500,2425.000,1.270
H20,Z16,921.500,2430.000,1.291
H20,Z17,921.500,2435.000,1.368
H20,Z18,921.500,2440.000,1.366
H20,Z19,921.500,2445.000,1.335
H20,Z20,921.500,2450.000,1.339
H20,Z21,921.500,2455.000,1.285
H20,Z22,921.500,2460.000,1.307
H20,Z23,921.500,2465.000,1.222
H20,Z24,921.500,2470.000,1.379
H20,Z25,921.500,2475.000,1.304
H20,Z26,921.500,2480.000,1.444
H20,H1,921.500,902.500,1.310
H20,H2,921.500,903.500,1.231
H20,H3,921.500,904.500,1.269
H20,H4,921.500,905.500,1.245
H20,H5,921.500,906.500,1.181
H20,H6,921.500,907.500,1.211
H20,H7,921.500,908.500,1.310
H20,H8,921.500,909.500,1.191
H20,H9,921.500,910.500,1.170
H20,H10,921.500,911.500,1.241
H20,H11,921.500,912.500,1.191
H20,H12,921.500,913.500,1.187
H20,H13,921.500,914.500,1.240
H20,H14,921.500,915.500,1.229
H20,H15,921.500,916.500,1.275
H20,H16,921.500,917.500,1.271
H20,H17,921.500,918.500,1.241
H20,H18,921.500,919.500,1.214
H20,H19,921.500,920.500,1.344
H20,H20,921.500,921.500,0.376
H20,H21,921.500,922.500,1.232
H20,H22,921.500,923.500,1.286
H20,H23,921.500,924.500,1.318
H20,H24,921.500,925.500,1.438
H20,H25,921.500,926.500,1.219
H20,H26,921.500,927.500,1.361
H21,Z11,922.500,2405.000,1.239
H21,Z12,922.500,2410.000,1.316
H21,Z13,922.500,2415.000,1.306
H21,Z14,922.500,2420.000,1.200
H21,Z15,922.500,2425.000,1.418
H21,Z16,922.500,2430.000,1.227
H21,Z17,922.500,2435.000,1.233
H21,Z18,922.500,2440.000,1.475
H21,Z19,922.500,2445.000,1.306
H21,Z20,922.500,2450.000,1.285
H21,Z21,922.500,2455.000,1.221
H21,Z22,922.500,2460.000,1.206
H21,Z23,922.500,2465.000,1.272
H21,Z24,922.500,2470.000,1.294
H21,Z25,922.500,2475.000,1.248
H21,Z26,922.500,2480.000,1.219
H21,H1,922.500,902.500,1.192
H21,H2,922.500,903.500,1.210
H21,H3,922.500,904.500,1.225
H21,H4,922.500,905.500,1.221
H21,H5,922.500,906.500,1.373
H21,H6,922.500,907.500,1.387
H21,H7,922.500,908.500,1.239
H21,H8,922.500,909.500,1.286
H21,H9,922.500,910.500,1.182
H21,H10,922.500,911.500,1.255
H21,H11,922.500,912.500,1.268
H21,H12,922.500,913.500,1.235
H21,H13,922.500,914.500,1.182
H21,H14,922.500,915.500,1.386
H21,H15,922.500,916.500,1.342
H21,H16,922.500,917.500,1.384
H21,H17,922.500,918.500,1.244
H21,H18,922.500,919.500,1.269
H21,H19,922.500,920.500,1.330
H21,H20,922.500,921.500,1.237
H21,H21,922.500,922.500,0.412
H21,H22,922.500,923.500,1.265
H21,H23,922.500,924.500,1.294
H21,H24,922.500,925.500,1.239
H21,H25,922.500,926.500,1.240
H21,H26,922.500,927.500,1.275
H22,Z11,923.500,2405.000,1.344
H22,Z12,923.500,2410.000,1.237
H22,Z13,923.500,2415.000,1.269
H22,Z14,923.500,2420.000,1.292
H22,Z15,923.500,2425.000,1.280
H22,Z16,923.500,2430.000,1.266
H22,Z17,923.500,2435.000,1.391
H22,Z18,923.500,2440.000,1.343
H22,Z19,923.500,2445.000,1.483
H22,Z20,923.500,2450.000,1.281
H22,Z21,923.500,2455.000,1.225
H22,Z22,923.500,2460.000,1.249
H22,Z23,923.500,2465.000,1.239
H22,Z24,923.500,2470.000,1.202
H22,Z25,923.500,2475.000,1.285
H22,Z26,923.500,2480.000,1.205
H22,H1,923.500,902.500,1.240
H22,H2,923.500,903.500,1.326
H22,H3,923.500,904.500,1.210
H22,H4,923.500,905.500,1.300
H22,H5,923.500,906.500,1.271
H22,H6,923.500,907.500,1.250
H22,H7,923.500,908.500,1.372
H22,H8,923.500,909.500,1.176
H22,H9,923.500,910.500,1.197
H22,H10,923.500,911.500,1.256
H22,H11,923.500,912.500,1.255
H22,H12,923.500,913.500,1.184
H22,H13,923.500,914.500,1.261
H22,H14,923.500,915.500,1.300
H22,H15,923.500,916.500,1.290
H22,H16,923.500,917.500,1.254
H22,H17,923.500,918.500,1.237
H22,H18,923.500,919.500,1.343
H22,H19,923.500,920.500,1.182
H22,H20,923.500,921.500,1.193
H22,H21,923.500,922.500,1.347
H22,H22,923.500,923.500,0.353
H22,H23,923.500,924.500,1.353
H22,H24,923.500,925.500,1.195
H22,H25,923.500,926.500,1.324
H22,H26,923.500,927.500,1.213
H23,Z11,924.500,2405.000,1.317
H23,Z12,924.500,2410.000,1.217
H23,Z13,924.500,2415.000,1.315
H23,Z14,924.500,2420.000,1.256
H23,Z15,924.500,2425.000,1.269
H23,Z16,924.500,2430.000,1.324
H23,Z17,924.500,2435.000,1.291
H23,Z18,924.500,2440.000,1.259
H23,Z19,924.500,2445.000,1.251
H23,Z20,924.500,2450.000,1.297
H23,Z21,924.500,2455.000,1.256
H23,Z22,924.500,2460.000,1.252
H23,Z23,924.500,2465.000,1.303
H23,Z24,924.500,2470.000,1.314
H23,Z25,924.500,2475.000,1.357
H23,Z26,924.500,2480.000,1.290
H23,H1,924.500,902.500,1.336
H23,H2,924.500,903.500,1.271
H23,H3,924.500,904.500,1.260
H23,H4,924.500,905.500,1.457
H23,H5,924.500,906.500,1.260
H23,H6,924.500,907.500,1.268
H23,H7,924.500,908.500,1.175
H23,H8,924.500,909.500,1.292
H23,H9,924.500,910.500,1.249
H23,H10,924.500,911.500,1.197
H23,H11,924.500,912.500,1.298
H23,H12,924.500,913.500,1.251
H23,H13,924.500,914.500,1.204
H23,H14,924.500,915.500,1.176
H23,H15,924.500,916.500,1.261
H23,H16,924.500,917.500,1.350
H23,H17,924.500,918.500,1.271
H23,H18,924.500,919.500,1.193
H23,H19,924.500,920.500,1.222
H23,H20,924.500,921.500,1.303
H23,H21,924.500,922.500,1.247
H23,H22,924.500,923.500,1.229
H23,H23,924.500,924.500,0.462
H23,H24,924.500,925.500,1.267
H23,H25,924.500,926.500,1.207
H23,H26,924.500,927.500,1.207
H24,Z11,925.500,2405.000,1.267
H24,Z12,925.500,2410.000,1.385
H24,Z13,925.500,2415.000,1.299
H24,Z14,925.500,2420.000,1.267
H24,Z15,925.500,2425.000,1.239
H24,Z16,925.500,2430.000,1.226
H24,Z17,925.500,2435.000,1.288
H24,Z18,925.500,2440.000,1.295
H24,Z19,925.500,2445.000,1.257
H24,Z20,925.500,2450.000,1.325
H24,Z21,925.500,2455.000,1.191
H24,Z22,925.500,2460.000,1.198
H24,Z23,925.500,2465.000,1.420
H24,Z24,925.500,2470.000,1.177
H24,Z25,925.500,2475.000,1.301
H24,Z26,925.500,2480.000,1.230
H24,H1,925.500,902.500,1.355
H24,H2,925.500,903.500,1.235
H24,H3,925.500,904.500,1.263
H24,H4,925.500,905.500,1.288
H24,H5,925.500,906.500,1.286
H24,H6,925.500,907.500,1.284
H24,H7,925.500,908.500,1.269
H24,H8,925.500,909.500,1.299
H24,H9,925.500,910.500,1.332
H24,H10,925.500,911.500,1.183
H24,H11,925.500,912.500,1.209
H24,H12,925.500,913.500,1.175
H24,H13,925.500,914.500,1.185
H24,H14,925.500,915.500,1.201
H24,H15,925.500,916.500,1.250
H24,H16,925.500,917.500,1.253
H24,H17,925.500,918.500,1.304
H24,H18,925.500,919.500,1.252
H24,H19,925.500,920.500,1.201
H24,H20,925.500,921.500,1.256
H24,H21,925.500,922.500,1.199
H24,H22,925.500,923.500,1.273
H24,H23,925.500,924.500,1.283
H24,H24,925.500,925.500,0.372
H24,H25,925.500,926.500,1.198
H24,H26,925.500,927.500,1.206
H25,Z11,926.500,2405.000,1.337
H25,Z12,926.500,2410.000,1.299
H25,Z13,926.500,2415.000,1.350
H25,Z14,926.500,2420.000,1.282
H25,Z15,926.500,2425.000,1.230
H25,Z16,926.500,2430.000,1.280
H25,Z17,926.500,2435.000,1.320
H25,Z18,926.500,2440.000,1.224
H25,Z19,926.500,2445.000,1.262
H25,Z20,926.500,2450.000,1.207
H25,Z21,926.500,2455.000,1.278
H25,Z22,926.500,2460.000,1.280
H25,Z23,926.500,2465.000,1.203
H25,Z24,926.500,2470.000,1.214
H25,Z25,926.500,2475.000,1.285
H25,Z26,926.500,2480.000,1.300
H25,H1,926.500,902.500,1.326
H25,H2,926.500,903.500,1.352
H25,H3,926.500,904.500,1.186
H25,H4,926.500,905.500,1.305
H25,H5,926.500,906.500,1.222
H25,H6,926.500,907.500,1.341
H25,H7,926.500,908.500,1.277
H25,H8,926.500,909.500,1.294
H25,H9,926.500,910.500,1.300
H25,H10,926.500,911.500,1.256
H25,H11,926.500,912.500,1.187
H25,H12,926.500,913.500,1.223
H25,H13,926.500,914.500,1.267
H25,H14,926.500,915.500,1.222
H25,H15,926.500,916.500,1.245
H25,H16,926.500,917.500,1.347
H25,H17,926.500,918.500,1.267
H25,H18,926.500,919.500,1.307
H25,H19,926.500,920.500,1.288
H25,H20,926.500,921.500,1.200
H25,H21,926.500,922.500,1.247
H25,H22,926.500,923.500,1.289
H25,H23,926.500,924.500,1.244
H25,H24,926.500,925.500,1.243
H25,H25,926.500,926.500,0.366
H25,H26,926.500,927.500,1.301
H26,Z11,927.500,2405.000,1.255
H26,Z12,927.500,2410.000,1.283
H26,Z13,927.500,2415.000,1.263
H26,Z14,927.500,2420.000,1.243
H26,Z15,927.500,2425.000,1.302
H26,Z16,927.500,2430.000,1.238
H26,Z17,927.500,2435.000,1.336
H26,Z18,927.500,2440.000,1.191
H26,Z19,927.500,2445.000,1.312
H26,Z20,927.500,2450.000,1.243
H26,Z21,927.500,2455.000,1.231
H26,Z22,927.500,2460.000,1.231
H26,Z23,927.500,2465.000,1.222
H26,Z24,927.500,2470.000,1.237
H26,Z25,927.500,2475.000,1.272
H26,Z26,927.500,2480.000,1.261
H26,H1,927.500,902.500,1.217
H26,H2,927.500,903.500,1.274
H26,H3,927.500,904.500,1.228
H26,H4,927.500,905.500,1.265
H26,H5,927.500,906.500,1.278
H26,H6,927.500,907.500,1.315
H26,H7,927.500,908.500,1.316
H26,H8,927.500,909.500,1.312
H26,H9,927.500,910.500,1.362
H26,H10,927.500,911.500,1.211
H26,H11,927.500,912.500,1.210
H26,H12,927.500,913.500,1.260
H26,H13,927.500,914.500,1.224
H26,H14,927.500,915.500,1.308
H26,H15,927.500,916.500,1.263
H26,H16,927.500,917.500,1.255
H26,H17,927.500,918.500,1.180
H26,H18,927.500,919.500,1.285
H26,H19,927.500,920.500,1.429
H26,H20,927.500,921.500,1.220
H26,H21,927.500,922.500,1.232
H26,H22,927.500,923.500,1.301
H26,H23,927.500,924.500,1.250
H26,H24,927.500,925.500,1.300
H26,H25,927.500,926.500,1.420
H26,H26,927.500,927.500,0.488
