from_label,to_label,from_mhz,to_mhz,ms
Z21,Z17,2455.000,2435.000,9.923
Z21,Z18,2455.000,2440.000,9.873
Z21,Z19,2455.000,2445.000,9.863
Z21,Z20,2455.000,2450.000,9.892
Z21,Z21,2455.000,2455.000,1.969
Z21,Z22,2455.000,2460.000,10.553
Z21,Z23,2455.000,2465.000,9.882
Z21,Z24,2455.000,2470.000,9.863
Z21,Z25,2455.000,2475.000,10.178
Z21,Z26,2455.000,2480.000,10.160
Z21,H1,2455.000,902.500,111.860
Z21,H2,2455.000,903.500,112.726
Z21,H3,2455.000,904.500,112.455
Z21,H4,2455.000,905.500,111.625
Z21,H5,2455.000,906.500,111.305
Z21,H6,2455.000,907.500,111.665
Z21,H7,2455.000,908.500,109.567
Z21,H8,2455.000,909.500,111.091
Z21,H9,2455.000,910.500,111.948
Z21,H10,2455.000,911.500,111.515
Z21,H11,2455.000,912.500,111.366
Z21,H12,2455.000,913.500,111.533
Z21,H13,2455.000,914.500,111.964
Z21,H14,2455.000,915.500,112.247
Z21,H15,2455.000,916.500,112.049
Z21,H16,2455.000,917.500,112.672
Z21,H17,2455.000,918.500,111.732
Z21,H18,2455.000,919.500,111.356
Z21,H19,2455.000,920.500,111.415
Z21,H20,2455.000,921.500,112.124
Z21,H21,2455.000,922.500,110.003
Z21,H22,2455.000,923.500,110.770
Z21,H23,2455.000,924.500,111.840
Z21,H24,2455.000,925.500,112.197
Z21,H25,2455.000,926.500,111.795
Z21,H26,2455.000,927.500,111.980
Z22,Z11,2460.000,2405.000,10.293
Z22,Z12,2460.000,2410.000,10.068
Z22,Z13,2460.000,2415.000,10.302
Z22,Z14,2460.000,2420.000,9.892
Z22,Z15,2460.000,2425.000,9.918
Z22,Z16,2460.000,2430.000,9.902
Z22,Z17,2460.000,2435.000,9.894
Z22,Z18,2460.000,2440.000,10.510
Z22,Z19,2460.000,2445.000,10.123
Z22,Z20,2460.000,2450.000,10.374
Z22,Z21,2460.000,2455.000,10.275
Z22,Z22,2460.000,2460.000,10.156
Z22,Z23,2460.000,2465.000,10.159
Z22,Z24,2460.000,2470.000,10.160
Z22,Z25,2460.000,2475.000,10.123
Z22,Z26,2460.000,2480.000,10.170
Z22,H1,2460.000,902.500,111.419
Z22,H2,2460.000,903.500,111.956
Z22,H3,2460.000,904.500,110.427
Z22,H4,2460.000,905.500,111.873
Z22,H5,2460.000,906.500,111.872
Z22,H6,2460.000,907.500,112.199
Z22,H7,2460.000,908.500,111.727
Z22,H8,2460.000,909.500,111.984
Z22,H9,2460.000,910.500,111.505
Z22,H10,2460.000,911.500,112.656
Z22,H11,2460.000,912.500,111.543
Z22,H12,2460.000,913.500,111.750
Z22,H13,2460.000,914.500,111.135
Z22,H14,2460.000,915.500,110.359
Z22,H15,2460.000,916.500,111.740
Z22,H16,2460.000,917.500,110.805
Z22,H17,2460.000,918.500,111.909
Z22,H18,2460.000,919.500,111.714
Z22,H19,2460.000,920.500,111.602
Z22,H20,2460.000,921.500,111.444
Z22,H21,2460.000,922.500,112.753
Z22,H22,2460.000,923.500,111.782
Z22,H23,2460.000,924.500,111.217
Z22,H24,2460.000,925.500,111.122
Z22,H25,2460.000,926.500,112.515
Z22,H26,2460.000,927.500,112.091
Z23,Z11,2465.000,2405.000,9.946
Z23,Z12,2465.000,2410.000,10.145
Z23,Z13,2465.000,2415.000,10.189
Z23,Z14,2465.000,2420.000,10.217
Z23,Z15,2465.000,2425.000,10.154
Z23,Z16,2465.000,2430.000,10.129
Z23,Z17,2465.000,2435.000,9.866
Z23,Z18,2465.000,2440.000,10.668
Z23,Z19,2465.000,2445.000,10.137
Z23,Z20,2465.000,2450.000,10.088
Z23,Z21,2465.000,2455.000,10.002
Z23,Z22,2465.000,2460.000,10.139
Z23,Z23,2465.000,2465.000,1.999
Z23,Z24,2465.000,2470.000,10.101
Z23,Z25,2465.000,2475.000,10.248
Z23,Z26,2465.000,2480.000,10.149
Z23,H1,2465.000,902.500,112.313
Z23,H2,2465.000,903.500,112.566
Z23,H3,2465.000,904.500,111.330
Z23,H4,2465.000,905.500,111.761
Z23,H5,2465.000,906.500,112.044
Z23,H6,2465.000,907.500,111.005
Z23,H7,2465.000,908.500,109.512
Z23,H8,2465.000,909.500,111.759
Z23,H9,2465.000,910.500,111.799
Z23,H10,2465.000,911.500,112.005
Z23,H11,2465.000,912.500,112.271
Z23,H12,2465.000,913.500,112.008
Z23,H13,2465.000,914.500,112.129
Z23,H14,2465.000,915.500,111.662
Z23,H15,2465.000,916.500,111.122
Z23,H16,2465.000,917.500,110.862
Z23,H17,2465.000,918.500,111.494
Z23,H18,2465.000,919.500,111.828
Z23,H19,2465.000,920.500,110.709
Z23,H20,2465.000,921.500,111.788
Z23,H21,2465.000,922.500,110.667
Z23,H22,2465.000,923.500,111.572
Z23,H23,2465.000,924.500,112.199
Z23,H24,2465.000,925.500,110.824
Z23,H25,2465.000,926.500,110.826
Z23,H26,2465.000,927.500,111.100
Z24,Z11,2470.000,2405.000,10.124
Z24,Z12,2470.000,2410.000,10.155
Z24,Z13,2470.000,2415.000,10.091
Z24,Z14,2470.000,2420.000,9.910
Z24,Z15,2470.000,2425.000,9.863
Z24,Z16,2470.000,2430.000,10.107
Z24,Z17,2470.000,2435.000,10.066
Z24,Z18,2470.000,2440.000,10.081
Z24,Z19,2470.000,2445.000,10.203
Z24,Z20,2470.000,2450.000,10.155
Z24,Z21,2470.000,2455.000,10.050
Z24,Z22,2470.000,2460.000,10.176
Z24,Z23,2470.000,2465.000,9.972
Z24,Z24,2470.000,2470.000,1.989
Z24,Z25,2470.000,2475.000,10.137
Z24,Z26,2470.000,2480.000,10.064
Z24,H1,2470.000,902.500,112.486
Z24,H2,2470.000,903.500,111.728
Z24,H3,2470.000,904.500,111.548
Z24,H4,2470.000,905.500,112.183
Z24,H5,2470.000,906.500,112.177
Z24,H6,2470.000,907.500,111.085
Z24,H7,2470.000,908.500,111.203
Z24,H8,2470.000,909.500,112.335
Z24,H9,2470.000,910.500,111.898
Z24,H10,2470.000,911.500,111.413
Z24,H11,2470.000,912.500,112.220
Z24,H12,2470.000,913.500,111.976
Z24,H13,2470.000,914.500,111.648
Z24,H14,2470.000,915.500,112.654
Z24,H15,2470.000,916.500,112.145
Z24,H16,2470.000,917.500,110.441
Z24,H17,2470.000,918.500,112.193
Z24,H18,2470.000,919.500,111.906
Z24,H19,2470.000,920.500,111.141
Z24,H20,2470.000,921.500,111.359
Z24,H21,2470.000,922.500,111.859
Z24,H22,2470.000,923.500,111.900
Z24,H23,2470.000,924.500,111.871
Z24,H24,2470.000,925.500,111.986
Z24,H25,2470.000,926.500,111.882
Z24,H26,2470.000,927.500,111.822
Z25,Z11,2475.000,2405.000,10.336
Z25,Z12,2475.000,2410.000,10.104
Z25,Z13,2475.000,2415.000,9.928
Z25,Z14,2475.000,2420.000,10.057
Z25,Z15,2475.000,2425.000,10.139
Z25,Z16,2475.000,2430.000,10.089
Z25,Z17,2475.000,2435.000,10.160
Z25,Z18,2475.000,2440.000,10.059
Z25,Z19,2475.000,2445.000,9.894
Z25,Z20,2475.000,2450.000,9.872
Z25,Z21,2475.000,2455.000,10.141
Z25,Z22,2475.000,2460.000,10.062
Z25,Z23,2475.000,2465.000,10.185
Z25,Z24,2475.000,2470.000,10.109
Z25,Z25,2475.000,2475.000,10.215
Z25,Z26,2475.000,2480.000,10.112
Z25,H1,2475.000,902.500,111.786
Z25,H2,2475.000,903.500,110.098
Z25,H3,2475.000,904.500,112.135
Z25,H4,2475.000,905.500,111.197
Z25,H5,2475.000,906.500,112.485
Z25,H6,2475.000,907.500,112.283
Z25,H7,2475.000,908.500,110.896
Z25,H8,2475.000,909.500,111.298
Z25,H9,2475.000,910.500,112.233
Z25,H10,2475.000,911.500,111.926
Z25,H11,2475.000,912.500,112.431
Z25,H12,2475.000,913.500,111.985
Z25,H13,2475.000,914.500,111.487
Z25,H14,2475.000,915.500,111.968
Z25,H15,2475.000,916.500,112.339
Z25,H16,2475.000,917.500,113.030
Z25,H17,2475.000,918.500,111.194
Z25,H18,2475.000,919.500,111.696
Z25,H19,2475.000,920.500,111.998
Z25,H20,2475.000,921.500,112.137
Z25,H21,2475.000,922.500,112.083
Z25,H22,2475.000,923.500,111.080
Z25,H23,2475.000,924.500,110.503
Z25,H24,2475.000,925.500,112.249
Z25,H25,2475.000,926.500,111.325
Z25,H26,2475.000,927.500,110.885
Z26,Z11,2480.000,2405.000,10.353
Z26,Z12,2480.000,2410.000,10.108
Z26,Z13,2480.000,2415.000,10.276
Z26,Z14,2480.000,2420.000,10.158
Z26,Z15,2480.000,2425.000,10.324
Z26,Z16,2480.000,2430.000,10.001
Z26,Z17,2480.000,2435.000,10.020
Z26,Z18,2480.000,2440.000,10.149
Z26,Z19,2480.000,2445.000,10.130
Z26,Z20,2480.000,2450.000,10.199
Z26,Z21,2480.000,2455.000,10.466
Z26,Z22,2480.000,2460.000,10.149
Z26,Z23,2480.000,2465.000,10.148
Z26,Z24,2480.000,2470.000,10.197
