swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
80,Z,H,0.2076,0.0032,0.0009,0.0004,0.0021,0.1550,0.0412,0.1695,0.0927,0.0615,0.0034,0.0468,0.0002,0.5278,0.7939,4303.266
81,H,Z,0.1521,0.0020,0.0006,0.0001,0.0016,0.0964,0.0306,0.0890,0.0452,0.0561,0.0151,0.0546,0.0002,0.3229,0.5506,4353.841
82,Z,H,0.1403,0.0020,0.0005,0.0002,0.0014,0.1032,0.0295,0.0791,0.0347,0.0523,0.0299,0.0549,0.0001,0.3036,0.5344,4404.408
83,H,Z,0.1675,0.0028,0.0008,0.0003,0.0020,0.1480,0.0422,0.1110,0.0570,0.0510,0.0010,0.0512,0.0002,0.4157,0.6430,4455.094
84,Z,H,0.1553,0.0022,0.0007,0.0001,0.0015,0.0979,0.0348,0.1013,0.0432,0.0478,0.0008,0.0425,0.0002,0.3301,0.5347,4505.652
85,H,Z,0.1586,0.0024,0.0007,0.0002,0.0017,0.0980,0.0313,0.0937,0.0470,0.0537,0.0065,0.0458,0.0002,0.3295,0.5470,4556.228
86,Z,H,0.1344,0.0024,0.0007,0.0002,0.0013,0.1120,0.0358,0.0954,0.0412,0.0501,0.0009,0.0471,0.0002,0.3396,0.5281,4606.797
87,H,Z,0.1470,0.0019,0.0005,0.0002,0.0013,0.1183,0.0357,0.1015,0.0435,0.0560,0.0039,0.0318,0.0002,0.3593,0.5475,4657.373
88,Z,H,0.1329,0.0022,0.0006,0.0001,0.0013,0.0930,0.0334,0.0907,0.0451,0.0510,0.0012,0.0549,0.0002,0.3195,0.5142,4707.922
89,H,Z,0.1952,0.0022,0.0008,0.0002,0.0017,0.0975,0.0313,0.0965,0.0435,0.0548,0.0076,0.0424,0.0001,0.3295,0.5813,4758.528
90,Z,H,0.1244,0.0016,0.0006,0.0002,0.0014,0.1176,0.0293,0.0838,0.0368,0.0367,0.0006,0.0365,0.0001,0.3096,0.4759,4809.045
91,H,Z,0.2149,0.0035,0.0009,0.0003,0.0023,0.1497,0.0434,0.1866,0.1007,0.0437,0.0172,0.0377,0.0002,0.5408,0.8194,4859.904
92,Z,H,0.1475,0.0023,0.0007,0.0002,0.0013,0.0946,0.0303,0.0930,0.0370,0.0440,0.0004,0.0380,0.0001,0.3026,0.4944,4910.436
93,H,Z,0.1683,0.0020,0.0008,0.0002,0.0010,0.0942,0.0298,0.0930,0.0512,0.0432,0.0007,0.0355,0.0002,0.3161,0.5259,4960.988
94,Z,H,0.1888,0.0028,0.0010,0.0004,0.0014,0.1275,0.0335,0.1072,0.0491,0.0540,0.0005,0.0450,0.0003,0.3767,0.6187,5011.645
95,H,Z,0.1418,0.0024,0.0008,0.0003,0.0015,0.1128,0.0345,0.0945,0.0514,0.0485,0.0262,0.0382,0.0002,0.3472,0.5599,5062.233
96,Z,H,0.1252,0.0016,0.0005,0.0002,0.0015,0.0937,0.0268,0.0814,0.0349,0.0551,0.0005,0.0351,0.0001,0.2960,0.4617,5112.741
97,H,Z,0.1448,0.0020,0.0005,0.0002,0.0013,0.1112,0.0304,0.0899,0.0474,0.0499,0.0220,0.0364,0.0002,0.3337,0.5423,5163.310
98,Z,H,0.1407,0.0026,0.0007,0.0004,0.0014,0.0978,0.0384,0.1140,0.0405,0.0489,0.0093,0.0462,0.0003,0.3456,0.5488,5213.896
99,H,Z,0.1439,0.0018,0.0006,0.0002,0.0015,0.0942,0.0298,0.0898,0.0482,0.0415,0.0016,0.0416,0.0002,0.3083,0.5010,5264.425
100,Z,H,0.1299,0.0019,0.0008,0.0001,0.0015,0.0916,0.0328,0.0939,0.0375,0.0667,0.0008,0.0398,0.0002,0.3273,0.5035,5314.956
101,H,Z,0.1326,0.0020,0.0008,0.0002,0.0014,0.0917,0.0307,0.0914,0.0478,0.0529,0.0009,0.0539,0.0002,0.3189,0.5120,5365.494
102,Z,H,0.2021,0.0039,0.0010,0.0003,0.0024,0.1843,0.0460,0.1763,0.0858,0.0585,0.0012,0.0577,0.0003,0.5573,0.8278,5416.364
103,H,Z,0.1759,0.0029,0.0015,0.0002,0.0018,0.0973,0.0341,0.1178,0.0504,0.0544,0.0010,0.0540,0.0002,0.3595,0.5992,5466.998
104,Z,H,0.2194,0.0034,0.0006,0.0003,0.0022,0.1482,0.0393,0.1590,0.0803,0.0456,0.0046,0.0728,0.0002,0.4798,0.7847,5517.849
105,H,Z,0.1989,0.0043,0.0008,0.0004,0.0030,0.1394,0.0461,0.1836,0.0991,0.0624,0.0010,0.0538,0.0004,0.5362,0.8004,5568.684
106,Z,H,0.1434,0.0027,0.0008,0.0001,0.0013,0.0986,0.0322,0.0892,0.0455,0.0940,0.0016,0.0518,0.0002,0.3674,0.5708,5619.283
107,H,Z,0.1758,0.0024,0.0006,0.0002,0.0017,0.1259,0.0352,0.1115,0.0730,0.0425,0.0006,0.0429,0.0001,0.3934,0.6193,5669.932
108,Z,H,0.1452,0.0022,0.0007,0.0001,0.0015,0.0958,0.0299,0.0895,0.0372,0.0469,0.0041,0.0496,0.0003,0.3045,0.5098,5720.475
109,H,Z,0.1281,0.0022,0.0006,0.0001,0.0014,0.0892,0.0290,0.0931,0.0435,0.0498,0.0033,0.0448,0.0002,0.3097,0.4918,5770.997
110,Z,H,0.1440,0.0019,0.0006,0.0001,0.0011,0.0985,0.0336,0.0915,0.0356,0.0461,0.0041,0.0440,0.0002,0.3098,0.5073,5821.544
111,H,Z,0.2760,0.0033,0.0010,0.0001,0.0013,0.1513,0.0335,0.1089,0.0475,0.0481,0.0147,0.0449,0.0003,0.3936,0.7368,5872.309
112,Z,H,0.1391,0.0021,0.0008,0.0002,0.0015,0.0887,0.0304,0.0897,0.0383,0.0378,0.0269,0.0374,0.0001,0.2888,0.4982,5922.835
113,H,Z,0.1372,0.0022,0.0007,0.0001,0.0013,0.1062,0.0299,0.0909,0.1784,0.0443,0.0005,0.0525,0.0002,0.4549,0.6512,5973.519
114,Z,H,0.1388,0.0025,0.0006,0.0002,0.0017,0.1173,0.0379,0.0955,0.0382,0.0520,0.0083,0.0491,0.0003,0.3471,0.5499,6024.110
115,H,Z,0.1287,0.0018,0.0007,0.0001,0.0017,0.0912,0.0322,0.1038,0.0450,0.0670,0.0247,0.0349,0.0002,0.3432,0.5374,6074.675
