swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
60,Z,H,0.1234,0.0017,0.0007,0.0001,0.0018,0.0909,0.2082,0.1680,0.0217,0.0611,0.0010,0.0407,0.0001,0.5558,0.7262,3312.499
61,H,Z,0.1166,0.0019,0.0005,0.0002,0.0018,0.0868,0.2058,0.1464,0.0215,0.0710,0.0008,0.0434,0.0001,0.5371,0.7041,3363.233
62,Z,H,0.1737,0.0025,0.0008,0.0004,0.0024,0.1051,0.2851,0.2097,0.0320,0.0705,0.0010,0.0445,0.0001,0.7092,0.9359,3414.206
63,H,Z,0.1300,0.0019,0.0005,0.0003,0.0023,0.0900,0.2123,0.1534,0.0299,0.0643,0.0124,0.0497,0.0002,0.5564,0.7547,3464.987
64,Z,H,0.1205,0.0015,0.0005,0.0002,0.0019,0.0883,0.2653,0.1466,0.0218,0.1107,0.0005,0.0279,0.0001,0.6362,0.7900,3515.795
65,H,Z,0.1212,0.0018,0.0005,0.0003,0.0021,0.0850,0.2181,0.1606,0.0296,0.0842,0.0006,0.0371,0.0001,0.5821,0.7465,3566.563
66,Z,H,0.1669,0.0022,0.0007,0.0004,0.0024,0.1230,0.3406,0.1701,0.0219,0.0590,0.0011,0.0426,0.0002,0.7201,0.9377,3617.599
67,H,Z,0.1665,0.0032,0.0008,0.0004,0.0034,0.1164,0.3701,0.2537,0.0504,0.0896,0.0021,0.0433,0.0002,0.8864,1.1076,3668.739
68,Z,H,0.1805,0.0026,0.0009,0.0004,0.0026,0.1019,0.2397,0.1719,0.0241,0.0677,0.0009,0.0544,0.0000,0.6111,0.8548,3719.623
69,H,Z,0.1634,0.0028,0.0007,0.0004,0.0031,0.1134,0.3621,0.2646,0.0441,0.0767,0.0010,0.0427,0.0001,0.8664,1.0821,3770.750
70,Z,H,0.1686,0.0029,0.0007,0.0003,0.0030,0.1161,0.3748,0.2726,0.0429,0.0833,0.0008,0.0426,0.0002,0.8959,1.1165,3821.895
71,H,Z,0.1395,0.0019,0.0007,0.0003,0.0018,0.0894,0.2242,0.1535,0.0271,0.1015,0.0004,0.0391,0.0000,0.6000,0.7846,3872.701
72,Z,H,0.1227,0.0018,0.0006,0.0003,0.0018,0.0842,0.2096,0.1652,0.0246,0.0736,0.0355,0.0347,0.0001,0.5636,0.7619,3923.488
73,H,Z,0.1273,0.0019,0.0007,0.0002,0.0022,0.0839,0.2155,0.1630,0.0262,0.0666,0.0005,0.0433,0.0001,0.5595,0.7368,3974.245
74,Z,H,0.1246,0.0018,0.0005,0.0003,0.0020,0.0885,0.2306,0.1591,0.0226,0.0727,0.0006,0.0276,0.0001,0.5783,0.7370,4025.003
75,H,Z,0.1535,0.0025,0.0006,0.0003,0.0030,0.1143,0.3508,0.2556,0.0435,0.0834,0.0005,0.0367,0.0002,0.8521,1.0505,4076.084
76,Z,H,0.1306,0.0017,0.0006,0.0002,0.0020,0.0931,0.2682,0.1561,0.0228,0.0770,0.0017,0.0458,0.0001,0.6263,0.8101,4126.923
77,H,Z,0.1658,0.0027,0.0008,0.0003,0.0028,0.1253,0.3565,0.2664,0.0488,0.0710,0.0100,0.0406,0.0001,0.8737,1.0976,4178.046
78,Z,H,0.1612,0.0024,0.0007,0.0002,0.0019,0.0945,0.2533,0.1509,0.0236,0.0696,0.0005,0.0388,0.0001,0.5966,0.8045,4229.033
79,H,Z,0.1217,0.0020,0.0006,0.0003,0.0022,0.0970,0.2100,0.1544,0.0240,0.0883,0.0012,0.0434,0.0002,0.5807,0.7532,4279.826
80,Z,H,0.1644,0.0028,0.0008,0.0004,0.0032,0.1163,0.2647,0.1780,0.0244,0.0832,0.0006,0.0361,0.0001,0.6727,0.8822,4330.731
81,H,Z,0.1628,0.0026,0.0008,0.0004,0.0026,0.1126,0.3678,0.2623,0.0495,0.0681,0.0015,0.0426,0.0001,0.8701,1.0849,4381.855
82,Z,H,0.1780,0.0023,0.0007,0.0004,0.0025,0.1093,0.2216,0.1759,0.0271,0.0740,0.0274,0.0453,0.0001,0.6147,0.8725,4432.756
