swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
84,Z,H,0.0854,0.0019,0.0005,0.0002,0.0010,0.0426,0.0183,0.0493,0.0221,0.0213,0.0025,0.0208,0.0001,0.1556,0.2686,4481.901
85,H,Z,0.0788,0.0015,0.0006,0.0002,0.0007,0.0478,0.0181,0.0548,0.0302,0.0264,0.0086,0.0305,0.0001,0.1807,0.3025,4532.217
86,Z,H,0.0841,0.0018,0.0005,0.0003,0.0010,0.0536,0.0198,0.0571,0.0235,0.0298,0.0040,0.0282,0.0001,0.1867,0.3076,4582.541
87,H,Z,0.1074,0.0018,0.0005,0.0004,0.0010,0.0680,0.0245,0.0678,0.0340,0.0255,0.0004,0.0329,0.0002,0.2228,0.3683,4632.931
88,Z,H,0.1018,0.0013,0.0005,0.0003,0.0010,0.0656,0.0255,0.0767,0.0361,0.0227,0.0114,0.0388,0.0003,0.2337,0.3899,4683.346
89,H,Z,0.1163,0.0015,0.0007,0.0003,0.0010,0.0642,0.0227,0.0702,0.0257,0.0235,0.0082,0.0303,0.0001,0.2090,0.3684,4733.729
90,Z,H,0.0814,0.0014,0.0007,0.0002,0.0009,0.0565,0.0175,0.0581,0.0279,0.0284,0.0082,0.0194,0.0000,0.1909,0.3039,4784.045
91,H,Z,0.1110,0.0023,0.0005,0.0003,0.0013,0.0725,0.0226,0.0940,0.0475,0.0264,0.0096,0.0434,0.0000,0.2654,0.4347,4834.495
92,Z,H,0.0784,0.0016,0.0006,0.0003,0.0007,0.0583,0.0206,0.0558,0.0234,0.0228,0.0091,0.0288,0.0000,0.1832,0.3036,4884.813
93,H,Z,0.0713,0.0015,0.0007,0.0003,0.0008,0.0456,0.0202,0.0643,0.0312,0.0249,0.0044,0.0295,0.0000,0.1885,0.2981,4935.125
94,Z,H,0.0689,0.0011,0.0005,0.0001,0.0027,0.0443,0.0179,0.0548,0.0209,0.0234,0.0031,0.0244,0.0001,0.1639,0.2655,4985.402
95,H,Z,0.0807,0.0019,0.0006,0.0003,0.0013,0.0570,0.0228,0.0684,0.0247,0.0262,0.0004,0.0264,0.0001,0.2018,0.3143,5035.735
96,Z,H,0.0806,0.0013,0.0005,0.0003,0.0011,0.0643,0.0220,0.0578,0.0262,0.0263,0.0097,0.0296,0.0001,0.1998,0.3240,5086.076
97,H,Z,0.1003,0.0016,0.0004,0.0003,0.0010,0.0559,0.0204,0.0573,0.0360,0.0336,0.0069,0.0260,0.0001,0.2064,0.3439,5136.438
