idx,t_rel_s,delta_ms,len,version,payload_prefix
188,7.447601843,10.952180,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
189,7.457826662,10.224819,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
190,7.468079331,10.252669,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
191,7.479275976,11.196645,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
192,7.489325551,10.049575,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
193,7.500692197,11.366646,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
194,7.510808448,10.116251,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
195,7.521936218,11.127770,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
196,7.533032429,11.096211,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
197,7.543359052,10.326623,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
198,7.554578484,11.219432,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
199,7.564697421,10.118937,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
200,7.574733092,10.035671,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
201,7.928381969,353.648877,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
202,7.938319822,9.937853,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
203,7.948647605,10.327783,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
204,7.959780691,11.133086,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
205,7.969975891,10.195200,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
206,7.980441059,10.465168,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
207,7.990319149,9.878090,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
208,8.001595096,11.275947,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
209,8.011841463,10.246367,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
210,8.021755285,9.913822,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
211,8.032861704,11.106419,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
212,8.043048979,10.187275,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
213,8.054383063,11.334084,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
214,8.065519008,11.135945,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
215,8.075499162,9.980154,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
216,8.086635041,11.135879,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
217,8.096878920,10.243879,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
218,8.107094581,10.215661,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
219,8.117128007,10.033426,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
220,8.128543097,11.415090,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
221,8.138445356,9.902259,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
222,8.148765426,10.320070,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
223,8.159921145,11.155719,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
224,8.171041087,11.119942,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
225,8.181410726,10.369639,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
226,8.192430645,11.019919,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
227,8.202535187,10.104542,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
228,8.212727116,10.191929,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
229,8.224053200,11.326084,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
230,8.234179753,10.126553,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
231,8.244184537,10.004784,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
232,8.254454707,10.270170,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
233,8.264804125,10.349418,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
234,8.275704125,10.900000,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
235,8.285949254,10.245129,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
236,8.297126404,11.177150,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
237,8.307146606,10.020202,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
